cons_id,mp_app_id,mp_app_rank,mp_app_vote,mp_app_vote_percent,party_id
ACR_1,ACR_1_1,9,459,0.43477,706
ACR_1,ACR_1_10,1,38275,36.25419,709
ACR_1,ACR_1_11,13,126,0.11935,712
ACR_1,ACR_1_12,12,127,0.12029,742
ACR_1,ACR_1_13,11,212,0.20081,761
ACR_1,ACR_1_2,10,234,0.22165,769
ACR_1,ACR_1_3,6,2701,2.5584,763
ACR_1,ACR_1_4,8,668,0.63273,719
ACR_1,ACR_1_5,4,15926,15.08515,701
ACR_1,ACR_1_6,3,16724,15.84102,726
ACR_1,ACR_1_7,7,1281,1.21337,762
ACR_1,ACR_1_8,2,21388,20.25878,705
ACR_1,ACR_1_9,5,2825,2.67585,743
ACR_2,ACR_2_1,2,19188,17.1608,726
ACR_2,ACR_2_10,1,46881,41.92804,709
ACR_2,ACR_2_11,11,193,0.17261,742
ACR_2,ACR_2_12,12,173,0.15472,770
ACR_2,ACR_2_2,6,2027,1.81285,762
ACR_2,ACR_2_3,3,17637,15.77366,705
ACR_2,ACR_2_4,10,197,0.17619,712
ACR_2,ACR_2_5,5,2530,2.26271,701
ACR_2,ACR_2_6,8,519,0.46417,719
ACR_2,ACR_2_7,7,1156,1.03387,763
ACR_2,ACR_2_8,9,378,0.33806,769
ACR_2,ACR_2_9,4,16009,14.31766,743
ATG_1,ATG_1_1,3,15591,17.37043,726
ATG_1,ATG_1_2,8,254,0.28299,719
ATG_1,ATG_1_3,4,1599,1.7815,763
ATG_1,ATG_1_4,6,481,0.5359,701
ATG_1,ATG_1_5,5,617,0.68742,743
ATG_1,ATG_1_6,7,359,0.39997,769
ATG_1,ATG_1_7,2,20828,23.20513,705
ATG_1,ATG_1_8,1,44725,49.82954,709
ATG_2,ATG_2_1,4,1270,1.38849,763
ATG_2,ATG_2_2,8,206,0.22522,719
ATG_2,ATG_2_3,9,171,0.18695,733
ATG_2,ATG_2_4,2,21459,23.46118,705
ATG_2,ATG_2_5,5,788,0.86152,743
ATG_2,ATG_2_6,3,11206,12.25155,726
ATG_2,ATG_2_7,6,648,0.70846,701
ATG_2,ATG_2_8,1,47232,51.63886,709
ATG_2,ATG_2_9,7,288,0.31487,769
AYA_1,AYA_1_1,6,1014,0.91917,701
AYA_1,AYA_1_10,10,98,0.08883,738
AYA_1,AYA_1_2,4,6677,6.05256,763
AYA_1,AYA_1_3,8,621,0.56292,762
AYA_1,AYA_1_4,9,364,0.32996,769
AYA_1,AYA_1_5,3,15289,13.85915,705
AYA_1,AYA_1_6,5,1250,1.1331,743
AYA_1,AYA_1_7,1,41081,37.23905,726
AYA_1,AYA_1_8,2,35676,32.33953,709
AYA_1,AYA_1_9,7,751,0.68077,719
AYA_2,AYA_2_1,2,26804,25.06335,709
AYA_2,AYA_2_10,9,276,0.25808,719
AYA_2,AYA_2_2,8,446,0.41704,769
AYA_2,AYA_2_3,5,4370,4.08621,763
AYA_2,AYA_2_4,7,532,0.49745,739
AYA_2,AYA_2_5,1,27467,25.6833,726
AYA_2,AYA_2_6,3,24683,23.08009,743
AYA_2,AYA_2_7,10,0,0,771
AYA_2,AYA_2_8,6,793,0.7415,701
AYA_2,AYA_2_9,4,14855,13.89032,705
AYA_3,AYA_3_1,8,433,0.4013,701
AYA_3,AYA_3_10,10,137,0.12697,769
AYA_3,AYA_3_2,4,3374,3.12703,763
AYA_3,AYA_3_3,1,47117,43.66809,709
AYA_3,AYA_3_4,9,290,0.26877,762
AYA_3,AYA_3_5,7,646,0.59871,719
AYA_3,AYA_3_6,5,2120,1.96482,743
AYA_3,AYA_3_7,6,911,0.84432,734
AYA_3,AYA_3_8,2,34584,32.05249,726
AYA_3,AYA_3_9,3,13061,12.10495,705
AYA_4,AYA_4_1,8,338,0.29661,769
AYA_4,AYA_4_2,6,414,0.3633,743
AYA_4,AYA_4_3,4,2939,2.57907,763
AYA_4,AYA_4_4,5,418,0.36681,719
AYA_4,AYA_4_5,1,50080,43.94679,709
AYA_4,AYA_4_6,3,23229,20.38418,705
AYA_4,AYA_4_7,2,31073,27.26754,726
AYA_4,AYA_4_8,7,355,0.31152,701
AYA_4,AYA_4_9,9,261,0.22904,738
AYA_5,AYA_5_1,4,8786,8.1936,763
AYA_5,AYA_5_10,12,209,0.19491,743
AYA_5,AYA_5_11,13,0,0,727
AYA_5,AYA_5_12,6,601,0.56048,707
AYA_5,AYA_5_13,11,219,0.20423,738
AYA_5,AYA_5_2,8,374,0.34878,733
AYA_5,AYA_5_3,3,22100,20.6099,726
AYA_5,AYA_5_4,2,30120,28.08915,705
AYA_5,AYA_5_5,5,836,0.77963,701
AYA_5,AYA_5_6,1,37275,34.76173,709
AYA_5,AYA_5_7,7,377,0.35158,769
AYA_5,AYA_5_8,10,273,0.25459,719
AYA_5,AYA_5_9,9,341,0.31801,762
BKK_1,BKK_1_1,2,18261,19.34285,763
BKK_1,BKK_1_10,4,11544,12.22791,701
BKK_1,BKK_1_11,6,1495,1.58357,743
BKK_1,BKK_1_12,14,130,0.1377,733
BKK_1,BKK_1_13,9,625,0.66203,719
BKK_1,BKK_1_14,12,140,0.14829,727
BKK_1,BKK_1_15,15,71,0.07521,742
BKK_1,BKK_1_2,10,431,0.45653,769
BKK_1,BKK_1_3,13,133,0.14088,721
BKK_1,BKK_1_4,11,264,0.27964,729
BKK_1,BKK_1_5,1,37438,39.65596,726
BKK_1,BKK_1_6,8,656,0.69486,709
BKK_1,BKK_1_7,5,2368,2.50829,762
BKK_1,BKK_1_8,3,15289,16.19477,705
BKK_1,BKK_1_9,7,1247,1.32088,706
BKK_10,BKK_10_1,7,751,0.72144,706
BKK_10,BKK_10_10,3,14745,14.16467,705
BKK_10,BKK_10_11,11,316,0.30356,709
BKK_10,BKK_10_12,12,111,0.10663,738
BKK_10,BKK_10_13,14,85,0.08165,727
BKK_10,BKK_10_14,15,79,0.07589,702
BKK_10,BKK_10_15,13,109,0.10471,769
BKK_10,BKK_10_16,16,0,0,742
BKK_10,BKK_10_2,2,22492,21.60677,762
BKK_10,BKK_10_3,6,895,0.85978,743
BKK_10,BKK_10_4,8,516,0.49569,719
BKK_10,BKK_10_5,9,385,0.36985,707
BKK_10,BKK_10_6,1,38313,36.8051,726
BKK_10,BKK_10_7,5,9545,9.16933,701
BKK_10,BKK_10_8,4,11065,10.62951,763
BKK_10,BKK_10_9,10,329,0.31605,721
BKK_11,BKK_11_1,4,14325,13.96022,705
BKK_11,BKK_11_10,9,402,0.39176,706
BKK_11,BKK_11_11,10,263,0.2563,729
BKK_11,BKK_11_12,13,79,0.07699,727
BKK_11,BKK_11_13,11,194,0.18906,769
BKK_11,BKK_11_2,12,181,0.17639,708
BKK_11,BKK_11_3,1,36985,36.04319,726
BKK_11,BKK_11_4,6,879,0.85662,701
BKK_11,BKK_11_5,5,7658,7.46299,763
BKK_11,BKK_11_6,3,14645,14.27207,709
BKK_11,BKK_11_7,7,827,0.80594,743
BKK_11,BKK_11_8,8,436,0.4249,719
BKK_11,BKK_11_9,2,22242,21.67562,762
BKK_12,BKK_12_1,8,989,0.92942,719
BKK_12,BKK_12_10,2,18633,17.51057,705
BKK_12,BKK_12_11,3,13608,12.78827,763
BKK_12,BKK_12_12,5,5245,4.92905,743
BKK_12,BKK_12_13,15,123,0.11559,727
BKK_12,BKK_12_14,7,1077,1.01212,706
BKK_12,BKK_12_15,13,266,0.24998,769
BKK_12,BKK_12_16,16,58,0.05451,742
BKK_12,BKK_12_2,9,922,0.86646,709
BKK_12,BKK_12_3,6,1426,1.3401,762
BKK_12,BKK_12_4,14,232,0.21802,708
BKK_12,BKK_12_5,1,45797,43.03825,726
BKK_12,BKK_12_6,12,309,0.29039,768
BKK_12,BKK_12_7,10,447,0.42007,721
BKK_12,BKK_12_8,11,438,0.41162,707
BKK_12,BKK_12_9,4,12405,11.65774,701
BKK_13,BKK_13_1,5,2378,2.36895,709
BKK_13,BKK_13_10,4,5380,5.35953,701
BKK_13,BKK_13_11,12,254,0.25303,770
BKK_13,BKK_13_12,6,1379,1.37375,762
BKK_13,BKK_13_13,9,517,0.51503,719
BKK_13,BKK_13_14,11,296,0.29487,769
BKK_13,BKK_13_15,14,188,0.18728,729
BKK_13,BKK_13_16,16,0,0,749
BKK_13,BKK_13_2,15,179,0.17832,733
BKK_13,BKK_13_3,7,1361,1.35582,706
BKK_13,BKK_13_4,2,22312,22.22709,705
BKK_13,BKK_13_5,3,17591,17.52406,763
BKK_13,BKK_13_6,10,345,0.34369,742
BKK_13,BKK_13_7,1,43186,43.02166,726
BKK_13,BKK_13_8,8,661,0.65848,743
BKK_13,BKK_13_9,13,222,0.22116,721
BKK_14,BKK_14_1,5,1811,1.77774,701
BKK_14,BKK_14_10,9,547,0.53695,719
BKK_14,BKK_14_11,2,29075,28.541,763
BKK_14,BKK_14_12,4,1884,1.8494,762
BKK_14,BKK_14_13,12,112,0.10994,702
BKK_14,BKK_14_14,11,193,0.18946,727
BKK_14,BKK_14_15,15,0,0,777
BKK_14,BKK_14_2,13,109,0.107,721
BKK_14,BKK_14_3,14,95,0.09326,742
BKK_14,BKK_14_4,10,320,0.31412,769
BKK_14,BKK_14_5,7,1362,1.33699,743
BKK_14,BKK_14_6,3,17512,17.19037,705
BKK_14,BKK_14_7,8,1102,1.08176,709
BKK_14,BKK_14_8,6,1494,1.46656,706
BKK_14,BKK_14_9,1,42187,41.41218,726
BKK_15,BKK_15_1,5,2311,2.40892,701
BKK_15,BKK_15_10,14,85,0.0886,770
BKK_15,BKK_15_11,3,15111,15.75129,763
BKK_15,BKK_15_12,13,106,0.11049,742
BKK_15,BKK_15_13,12,130,0.13551,727
BKK_15,BKK_15_14,11,193,0.20118,769
BKK_15,BKK_15_15,15,80,0.08339,765
BKK_15,BKK_15_16,16,72,0.07505,749
BKK_15,BKK_15_2,8,687,0.71611,719
BKK_15,BKK_15_3,4,6613,6.89321,762
BKK_15,BKK_15_4,10,302,0.3148,729
BKK_15,BKK_15_5,6,919,0.95794,706
BKK_15,BKK_15_6,1,35904,37.42534,726
BKK_15,BKK_15_7,2,28121,29.31256,705
BKK_15,BKK_15_8,9,646,0.67337,743
BKK_15,BKK_15_9,7,891,0.92875,709
BKK_16,BKK_16_1,8,584,0.57376,719
BKK_16,BKK_16_10,15,115,0.11298,774
BKK_16,BKK_16_11,2,27111,26.63556,705
BKK_16,BKK_16_12,9,560,0.55018,743
BKK_16,BKK_16_13,16,0,0,742
BKK_16,BKK_16_14,3,12784,12.55981,701
BKK_16,BKK_16_15,6,880,0.86457,706
BKK_16,BKK_16_16,13,273,0.26821,727
BKK_16,BKK_16_2,12,413,0.40576,769
BKK_16,BKK_16_3,14,118,0.11593,732
BKK_16,BKK_16_4,7,603,0.59243,709
BKK_16,BKK_16_5,5,924,0.9078,762
BKK_16,BKK_16_6,4,12357,12.1403,763
BKK_16,BKK_16_7,11,444,0.43621,770
BKK_16,BKK_16_8,1,40129,39.42526,726
BKK_16,BKK_16_9,10,457,0.44899,738
BKK_17,BKK_17_1,7,627,0.73051,769
BKK_17,BKK_17_10,3,18034,21.0113,743
BKK_17,BKK_17_11,4,6340,7.38669,763
BKK_17,BKK_17_12,11,398,0.46371,762
BKK_17,BKK_17_13,2,19155,22.31737,705
BKK_17,BKK_17_14,10,486,0.56624,706
BKK_17,BKK_17_15,12,376,0.43808,729
BKK_17,BKK_17_16,17,70,0.08156,738
BKK_17,BKK_17_17,13,326,0.37982,723
BKK_17,BKK_17_18,16,87,0.10136,702
BKK_17,BKK_17_2,6,1051,1.22451,701
BKK_17,BKK_17_3,9,509,0.59303,719
BKK_17,BKK_17_4,15,209,0.2435,742
BKK_17,BKK_17_5,5,2930,3.41372,707
BKK_17,BKK_17_6,18,0,0,770
BKK_17,BKK_17_7,1,30439,35.46429,726
BKK_17,BKK_17_8,8,549,0.63964,709
BKK_17,BKK_17_9,14,312,0.36351,727
BKK_18,BKK_18_1,4,8056,9.66527,763
BKK_18,BKK_18_10,11,378,0.45351,721
BKK_18,BKK_18_11,15,237,0.28434,770
BKK_18,BKK_18_12,12,369,0.44271,762
BKK_18,BKK_18_13,7,824,0.9886,769
BKK_18,BKK_18_14,9,553,0.66347,719
BKK_18,BKK_18_15,2,16394,19.66887,705
BKK_18,BKK_18_16,10,436,0.5231,742
BKK_18,BKK_18_2,8,659,0.79064,706
BKK_18,BKK_18_3,14,252,0.30234,707
BKK_18,BKK_18_4,3,13618,16.33833,743
BKK_18,BKK_18_5,16,0,0,729
BKK_18,BKK_18_6,13,354,0.42472,727
BKK_18,BKK_18_7,6,857,1.02819,709
BKK_18,BKK_18_8,1,34461,41.34493,726
BKK_18,BKK_18_9,5,1720,2.06359,701
BKK_19,BKK_19_1,12,288,0.28451,727
BKK_19,BKK_19_10,4,3411,3.36962,743
BKK_19,BKK_19_11,14,218,0.21536,738
BKK_19,BKK_19_12,15,187,0.18473,770
BKK_19,BKK_19_13,10,714,0.70534,762
BKK_19,BKK_19_14,13,250,0.24697,774
BKK_19,BKK_19_15,7,752,0.74288,706
BKK_19,BKK_19_16,17,66,0.0652,742
BKK_19,BKK_19_17,16,118,0.11657,729
BKK_19,BKK_19_2,3,17176,16.96764,763
BKK_19,BKK_19_3,5,2144,2.11799,701
BKK_19,BKK_19_4,9,734,0.7251,719
BKK_19,BKK_19_5,1,41841,41.33343,726
BKK_19,BKK_19_6,6,875,0.86439,709
BKK_19,BKK_19_7,8,735,0.72608,769
BKK_19,BKK_19_8,11,356,0.35168,747
BKK_19,BKK_19_9,2,26670,26.34647,705
BKK_2,BKK_2_1,4,7392,7.62125,701
BKK_2,BKK_2_10,2,17908,18.46338,763
BKK_2,BKK_2_11,6,2631,2.71259,743
BKK_2,BKK_2_12,5,5237,5.39941,709
BKK_2,BKK_2_13,1,41148,42.42412,726
BKK_2,BKK_2_14,14,224,0.23095,738
BKK_2,BKK_2_15,15,125,0.12888,742
BKK_2,BKK_2_2,11,486,0.50107,707
BKK_2,BKK_2_3,7,1567,1.6156,706
BKK_2,BKK_2_4,10,572,0.58974,719
BKK_2,BKK_2_5,3,12235,12.61444,705
BKK_2,BKK_2_6,12,338,0.34848,769
BKK_2,BKK_2_7,9,665,0.68562,729
BKK_2,BKK_2_8,8,1400,1.44342,762
BKK_2,BKK_2_9,13,270,0.27837,721
BKK_20,BKK_20_1,6,893,0.98934,743
BKK_20,BKK_20_10,10,534,0.59161,769
BKK_20,BKK_20_11,4,1501,1.66294,701
BKK_20,BKK_20_12,14,135,0.14956,738
BKK_20,BKK_20_13,13,177,0.1961,770
BKK_20,BKK_20_14,9,708,0.78438,762
BKK_20,BKK_20_15,15,114,0.1263,749
BKK_20,BKK_20_2,12,252,0.27919,742
BKK_20,BKK_20_3,11,265,0.29359,707
BKK_20,BKK_20_4,3,9446,10.46509,763
BKK_20,BKK_20_5,5,1017,1.12672,709
BKK_20,BKK_20_6,1,34749,38.49793,705
BKK_20,BKK_20_7,7,790,0.87523,706
BKK_20,BKK_20_8,8,766,0.84864,719
BKK_20,BKK_20_9,2,34745,38.4935,726
BKK_21,BKK_21_1,2,16496,16.63239,701
BKK_21,BKK_21_10,9,720,0.72595,762
BKK_21,BKK_21_11,7,807,0.81367,706
BKK_21,BKK_21_12,12,358,0.36096,708
BKK_21,BKK_21_13,3,14694,14.81549,705
BKK_21,BKK_21_14,11,360,0.36298,707
BKK_21,BKK_21_15,15,0,0,749
BKK_21,BKK_21_2,8,785,0.79149,743
BKK_21,BKK_21_3,5,1010,1.01835,709
BKK_21,BKK_21_4,14,260,0.26215,769
BKK_21,BKK_21_5,4,13518,13.62976,763
BKK_21,BKK_21_6,13,270,0.27223,742
BKK_21,BKK_21_7,1,44959,45.33071,726
BKK_21,BKK_21_8,6,915,0.92257,719
BKK_21,BKK_21_9,10,387,0.3902,770
BKK_22,BKK_22_1,6,2113,2.17689,743
BKK_22,BKK_22_10,7,1038,1.06939,706
BKK_22,BKK_22_11,8,1023,1.05393,762
BKK_22,BKK_22_12,2,16377,16.8722,763
BKK_22,BKK_22_13,11,252,0.25962,769
BKK_22,BKK_22_14,13,126,0.12981,742
BKK_22,BKK_22_2,4,7283,7.50322,709
BKK_22,BKK_22_3,9,569,0.58621,719
BKK_22,BKK_22_4,14,120,0.12363,721
BKK_22,BKK_22_5,5,6526,6.72333,701
BKK_22,BKK_22_6,12,200,0.20605,727
BKK_22,BKK_22_7,10,475,0.48936,729
BKK_22,BKK_22_8,1,43083,44.38572,726
BKK_22,BKK_22_9,3,13466,13.87318,705
BKK_23,BKK_23_1,2,17956,16.94458,763
BKK_23,BKK_23_10,17,0,0,721
BKK_23,BKK_23_11,1,47225,44.56492,726
BKK_23,BKK_23_12,13,218,0.20572,727
BKK_23,BKK_23_13,11,348,0.3284,729
BKK_23,BKK_23_14,10,856,0.80778,719
BKK_23,BKK_23_15,15,73,0.06889,774
BKK_23,BKK_23_16,14,205,0.19345,769
BKK_23,BKK_23_17,16,70,0.06606,742
BKK_23,BKK_23_2,7,1487,1.40324,706
BKK_23,BKK_23_3,3,17100,16.13679,705
BKK_23,BKK_23_4,4,5308,5.00901,762
BKK_23,BKK_23_5,6,3314,3.12733,743
BKK_23,BKK_23_6,9,1002,0.94556,709
BKK_23,BKK_23_7,12,311,0.29348,708
BKK_23,BKK_23_8,5,4547,4.29088,701
BKK_23,BKK_23_9,8,1323,1.24848,707
BKK_24,BKK_24_1,5,2033,1.97222,743
BKK_24,BKK_24_10,14,122,0.11835,721
BKK_24,BKK_24_11,4,6284,6.09612,701
BKK_24,BKK_24_12,6,1693,1.64238,762
BKK_24,BKK_24_13,7,868,0.84205,719
BKK_24,BKK_24_14,11,357,0.34633,769
BKK_24,BKK_24_2,9,728,0.70623,706
BKK_24,BKK_24_3,8,775,0.75183,709
BKK_24,BKK_24_4,10,456,0.44237,707
BKK_24,BKK_24_5,13,252,0.24447,708
BKK_24,BKK_24_6,12,297,0.28812,738
BKK_24,BKK_24_7,2,18320,17.77226,763
BKK_24,BKK_24_8,3,17316,16.79828,705
BKK_24,BKK_24_9,1,48317,46.87239,726
BKK_25,BKK_25_1,6,1313,1.41271,762
BKK_25,BKK_25_10,10,490,0.52721,719
BKK_25,BKK_25_11,8,670,0.72088,709
BKK_25,BKK_25_12,3,12264,13.19533,763
BKK_25,BKK_25_13,13,212,0.2281,721
BKK_25,BKK_25_14,2,28189,30.32967,705
BKK_25,BKK_25_15,9,502,0.54012,708
BKK_25,BKK_25_16,16,87,0.09361,727
BKK_25,BKK_25_2,5,1808,1.9453,743
BKK_25,BKK_25_3,12,354,0.38088,769
BKK_25,BKK_25_4,15,153,0.16462,770
BKK_25,BKK_25_5,14,164,0.17645,729
BKK_25,BKK_25_6,11,396,0.42607,707
BKK_25,BKK_25_7,4,5517,5.93596,701
BKK_25,BKK_25_8,7,1127,1.21258,706
BKK_25,BKK_25_9,1,35623,38.3282,726
BKK_26,BKK_26_1,5,3722,3.67384,762
BKK_26,BKK_26_10,7,534,0.52709,719
BKK_26,BKK_26_11,1,46570,45.96737,726
BKK_26,BKK_26_12,4,8892,8.77693,701
BKK_26,BKK_26_2,2,19813,19.55661,705
BKK_26,BKK_26_3,11,362,0.35732,743
BKK_26,BKK_26_4,8,488,0.48169,707
BKK_26,BKK_26_5,9,470,0.46392,706
BKK_26,BKK_26_6,10,425,0.4195,769
BKK_26,BKK_26_7,3,13150,12.97983,763
BKK_26,BKK_26_8,6,2282,2.25247,709
BKK_26,BKK_26_9,12,0,0,742
BKK_27,BKK_27_1,1,50035,49.46907,726
BKK_27,BKK_27_10,5,959,0.94815,762
BKK_27,BKK_27_11,8,484,0.47853,719
BKK_27,BKK_27_12,6,717,0.70889,743
BKK_27,BKK_27_13,10,252,0.24915,709
BKK_27,BKK_27_14,12,132,0.13051,768
BKK_27,BKK_27_15,14,102,0.10085,769
BKK_27,BKK_27_2,4,6973,6.89413,763
BKK_27,BKK_27_3,13,109,0.10777,721
BKK_27,BKK_27_4,3,13593,13.43925,705
BKK_27,BKK_27_5,15,0,0,742
BKK_27,BKK_27_6,2,23351,23.08689,701
BKK_27,BKK_27_7,7,527,0.52104,706
BKK_27,BKK_27_8,11,174,0.17203,770
BKK_27,BKK_27_9,9,345,0.3411,707
BKK_28,BKK_28_1,8,646,0.61238,743
BKK_28,BKK_28_10,2,26479,25.10096,705
BKK_28,BKK_28_11,11,311,0.29481,723
BKK_28,BKK_28_2,9,460,0.43606,769
BKK_28,BKK_28_3,10,380,0.36022,709
BKK_28,BKK_28_4,1,47592,45.11518,726
BKK_28,BKK_28_5,6,681,0.64556,706
BKK_28,BKK_28_6,5,2041,1.93478,762
BKK_28,BKK_28_7,7,671,0.63608,719
BKK_28,BKK_28_8,4,10579,10.02844,763
BKK_28,BKK_28_9,3,11405,10.81145,701
BKK_29,BKK_29_1,10,278,0.25578,733
BKK_29,BKK_29_10,6,1959,1.80241,762
BKK_29,BKK_29_11,12,0,0,769
BKK_29,BKK_29_12,11,116,0.10673,742
BKK_29,BKK_29_2,3,15700,14.44502,763
BKK_29,BKK_29_3,9,558,0.5134,709
BKK_29,BKK_29_4,8,992,0.9127,719
BKK_29,BKK_29_5,4,5772,5.31061,706
BKK_29,BKK_29_6,5,5045,4.64173,701
BKK_29,BKK_29_7,7,1948,1.79229,743
BKK_29,BKK_29_8,1,47652,43.84293,726
BKK_29,BKK_29_9,2,23541,21.65924,705
BKK_3,BKK_3_1,13,222,0.25199,729
BKK_3,BKK_3_10,9,632,0.71738,709
BKK_3,BKK_3_11,6,1072,1.21683,762
BKK_3,BKK_3_12,15,97,0.1101,721
BKK_3,BKK_3_13,14,139,0.15778,771
BKK_3,BKK_3_14,5,2253,2.55738,706
BKK_3,BKK_3_15,10,535,0.60728,743
BKK_3,BKK_3_16,17,47,0.05335,742
BKK_3,BKK_3_17,16,78,0.08854,749
BKK_3,BKK_3_2,11,465,0.52782,769
BKK_3,BKK_3_3,12,268,0.30421,739
BKK_3,BKK_3_4,1,33431,37.94751,726
BKK_3,BKK_3_5,3,14370,16.31138,705
BKK_3,BKK_3_6,7,713,0.80933,707
BKK_3,BKK_3_7,4,10269,11.65634,701
BKK_3,BKK_3_8,2,15823,17.96068,763
BKK_3,BKK_3_9,8,669,0.75938,719
BKK_30,BKK_30_1,9,577,0.55088,709
BKK_30,BKK_30_10,14,128,0.12221,727
BKK_30,BKK_30_11,8,645,0.6158,743
BKK_30,BKK_30_12,13,196,0.18713,733
BKK_30,BKK_30_13,2,24520,23.4099,705
BKK_30,BKK_30_14,11,394,0.37616,765
BKK_30,BKK_30_2,10,502,0.47927,769
BKK_30,BKK_30_3,5,2356,2.24934,762
BKK_30,BKK_30_4,1,49770,47.51676,726
BKK_30,BKK_30_5,4,2633,2.5138,701
BKK_30,BKK_30_6,12,282,0.26923,768
BKK_30,BKK_30_7,3,15783,15.06845,763
BKK_30,BKK_30_8,7,729,0.696,719
BKK_30,BKK_30_9,6,1273,1.21537,706
BKK_31,BKK_31_1,6,2088,1.88734,743
BKK_31,BKK_31_10,12,247,0.22326,747
BKK_31,BKK_31_11,7,1964,1.77525,719
BKK_31,BKK_31_12,9,1357,1.22659,709
BKK_31,BKK_31_13,1,46405,41.94537,726
BKK_31,BKK_31_14,14,227,0.20518,729
BKK_31,BKK_31_15,15,161,0.14553,742
BKK_31,BKK_31_2,3,18479,16.70312,705
BKK_31,BKK_31_3,5,3591,3.2459,701
BKK_31,BKK_31_4,10,597,0.53963,769
BKK_31,BKK_31_5,2,23617,21.34735,763
BKK_31,BKK_31_6,13,245,0.22145,727
BKK_31,BKK_31_7,4,4642,4.19589,762
BKK_31,BKK_31_8,8,1367,1.23563,706
BKK_31,BKK_31_9,11,322,0.29106,738
BKK_32,BKK_32_1,12,444,0.43694,769
BKK_32,BKK_32_10,7,958,0.94277,762
BKK_32,BKK_32_11,13,336,0.33066,729
BKK_32,BKK_32_12,10,482,0.47434,707
BKK_32,BKK_32_13,2,18736,18.43822,705
BKK_32,BKK_32_14,11,448,0.44088,747
BKK_32,BKK_32_15,15,114,0.11219,745
BKK_32,BKK_32_16,16,99,0.09743,742
BKK_32,BKK_32_2,4,11633,11.44811,701
BKK_32,BKK_32_3,9,899,0.88471,719
BKK_32,BKK_32_4,6,1383,1.36102,706
BKK_32,BKK_32_5,3,14888,14.65138,763
BKK_32,BKK_32_6,8,935,0.92014,743
BKK_32,BKK_32_7,5,1597,1.57162,709
BKK_32,BKK_32_8,14,335,0.32968,727
BKK_32,BKK_32_9,1,43115,42.42976,726
BKK_33,BKK_33_1,5,4100,3.75279,709
BKK_33,BKK_33_10,16,88,0.08055,727
BKK_33,BKK_33_11,8,905,0.82836,719
BKK_33,BKK_33_12,6,1078,0.98671,762
BKK_33,BKK_33_13,4,15053,13.77824,705
BKK_33,BKK_33_14,15,142,0.12997,761
BKK_33,BKK_33_15,7,1041,0.95284,743
BKK_33,BKK_33_16,14,150,0.1373,765
BKK_33,BKK_33_2,9,791,0.72401,706
BKK_33,BKK_33_3,13,153,0.14004,738
BKK_33,BKK_33_4,11,229,0.20961,729
BKK_33,BKK_33_5,2,18628,17.05049,763
BKK_33,BKK_33_6,1,45189,41.36217,726
BKK_33,BKK_33_7,3,15817,14.47754,701
BKK_33,BKK_33_8,12,215,0.19679,721
BKK_33,BKK_33_9,10,651,0.59587,769
BKK_4,BKK_4_1,5,9643,10.80497,709
BKK_4,BKK_4_10,3,12992,14.55752,763
BKK_4,BKK_4_11,4,10901,12.21455,705
BKK_4,BKK_4_12,6,983,1.10145,706
BKK_4,BKK_4_13,14,81,0.09076,702
BKK_4,BKK_4_14,13,101,0.11317,749
BKK_4,BKK_4_15,15,67,0.07507,742
BKK_4,BKK_4_2,1,33381,37.40336,726
BKK_4,BKK_4_3,11,273,0.3059,769
BKK_4,BKK_4_4,7,589,0.65997,762
BKK_4,BKK_4_5,2,14908,16.70439,701
BKK_4,BKK_4_6,12,127,0.1423,738
BKK_4,BKK_4_7,8,541,0.60619,719
BKK_4,BKK_4_8,9,506,0.56697,743
BKK_4,BKK_4_9,10,275,0.30814,721
BKK_5,BKK_5_1,5,1835,1.84905,701
BKK_5,BKK_5_10,14,124,0.12495,742
BKK_5,BKK_5_11,2,15886,16.00766,763
BKK_5,BKK_5_12,1,47147,47.50806,726
BKK_5,BKK_5_13,6,1627,1.63946,706
BKK_5,BKK_5_14,12,190,0.19146,727
BKK_5,BKK_5_2,10,305,0.30734,729
BKK_5,BKK_5_3,11,289,0.29121,769
BKK_5,BKK_5_4,9,763,0.76884,743
BKK_5,BKK_5_5,3,15443,15.56127,705
BKK_5,BKK_5_6,13,177,0.17836,721
BKK_5,BKK_5_7,8,783,0.789,762
BKK_5,BKK_5_8,4,9693,9.76723,709
BKK_5,BKK_5_9,7,816,0.82225,719
BKK_6,BKK_6_1,3,16718,15.46331,705
BKK_6,BKK_6_10,7,1939,1.79348,743
BKK_6,BKK_6_11,8,1460,1.35043,706
BKK_6,BKK_6_12,6,2574,2.38082,729
BKK_6,BKK_6_13,12,368,0.34038,769
BKK_6,BKK_6_14,10,646,0.59752,707
BKK_6,BKK_6_15,15,68,0.0629,727
BKK_6,BKK_6_16,16,0,0,765
BKK_6,BKK_6_2,14,225,0.20811,721
BKK_6,BKK_6_3,1,46082,42.62353,726
BKK_6,BKK_6_4,2,24040,22.23579,763
BKK_6,BKK_6_5,11,625,0.57809,719
BKK_6,BKK_6_6,5,3361,3.10876,709
BKK_6,BKK_6_7,13,321,0.29691,770
BKK_6,BKK_6_8,9,921,0.85188,762
BKK_6,BKK_6_9,4,3966,3.66835,701
BKK_7,BKK_7_1,2,24882,24.9704,763
BKK_7,BKK_7_10,9,391,0.39239,709
BKK_7,BKK_7_11,13,185,0.18566,733
